,VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt,Assigned Point
158,4.4,0.235897435,11.07593246,-1.28,10.31393243,52.4,133.0,0.329,4.4,5.229,0.00416,-7.56,-0.0574,2052.735,2135.29153505
159,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,3070.9236413
160,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,3070.9236413
161,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,3070.9236413
162,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,3070.9236413
163,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,3070.9236413
164,4.1,0.232062168,18.14703783,-3.32,10.0036574,59.65,110.9,0.28,4.1,4.861,-0.034317,3.32,0.01875,1892.4275,3070.9236413
165,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,2733.0122305
166,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,2733.0122305
167,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,2733.0122305
168,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,2733.0122305
169,7.0,0.338526218,22.39749822,3.04,10.70469344,64.2,130.0,0.23,7.0,5.23,-0.003656,8.28,-0.032,1633.92,2733.0122305
170,5.333333338,0.118004237,9.790536286,-8.000000015,10.32975695,87.83333339,142.3333335,0.288333334,5.333333338,6.320000005,-0.063558333,10.19444446,0.039166667,2363.150002,2630.0634731
171,5.333333338,0.118004237,9.790536286,-8.000000015,10.32975695,87.83333339,142.3333335,0.288333334,5.333333338,6.320000005,-0.063558333,10.19444446,0.039166667,2363.150002,2630.0634731
172,5.333333338,0.118004237,9.790536286,-8.000000015,10.32975695,87.83333339,142.3333335,0.288333334,5.333333338,6.320000005,-0.063558333,10.19444446,0.039166667,2363.150002,2630.0634731
173,5.333333338,0.118004237,9.790536286,-8.000000015,10.32975695,87.83333339,142.3333335,0.288333334,5.333333338,6.320000005,-0.063558333,10.19444446,0.039166667,2363.150002,2630.0634731
174,3.818181822,0.272363393,21.42356658,-0.132231405,10.67694273,42.81818186,105.6363637,0.298181818,3.818181822,4.49545455,-0.016363636,-6.859504146,0.007933884,1830.304547,2021.2641373
175,3.818181822,0.272363393,21.42356658,-0.132231405,10.67694273,42.81818186,105.6363637,0.298181818,3.818181822,4.49545455,-0.016363636,-6.859504146,0.007933884,1830.304547,2021.2641373
176,3.818181822,0.272363393,21.42356658,-0.132231405,10.67694273,42.81818186,105.6363637,0.298181818,3.818181822,4.49545455,-0.016363636,-6.859504146,0.007933884,1830.304547,2021.2641373
177,3.818181822,0.272363393,21.42356658,-0.132231405,10.67694273,42.81818186,105.6363637,0.298181818,3.818181822,4.49545455,-0.016363636,-6.859504146,0.007933884,1830.304547,2021.2641373
178,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,2005.6025178
179,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,2005.6025178
180,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,2005.6025178
181,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,2005.6025178
182,5.0,0.12437343,8.707538803,-5.0,11.52565132,74.25,133.5,0.3275,5.0,5.905,-0.05016875,2.5625,0.024375,2318.15,2005.6025178
183,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,1754.1755903
184,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,1754.1755903
185,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,1754.1755903
186,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,1754.1755903
187,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,1754.1755903
188,5.0,0.089044932,6.901323729,-3.44,10.64070803,75.4,136.4,0.34,5.0,5.929,-0.040344,-1.12,0.0129,2304.95,1754.1755903
189,5.333333328,0.279205221,2.860264059,-3.555555548,9.133862567,70.99999993,169.9999998,0.356666666,5.333333328,6.323333327,0.014888889,-4.444444436,-0.137777778,2529.149997,140.59545705
190,5.333333328,0.279205221,2.860264059,-3.555555548,9.133862567,70.99999993,169.9999998,0.356666666,5.333333328,6.323333327,0.014888889,-4.444444436,-0.137777778,2529.149997,140.59545705
191,5.333333328,0.279205221,2.860264059,-3.555555548,9.133862567,70.99999993,169.9999998,0.356666666,5.333333328,6.323333327,0.014888889,-4.444444436,-0.137777778,2529.149997,140.59545705
192,5.333333328,0.279205221,2.860264059,-3.555555548,9.133862567,70.99999993,169.9999998,0.356666666,5.333333328,6.323333327,0.014888889,-4.444444436,-0.137777778,2529.149997,140.59545705
193,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,118.7129473
194,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,118.7129473
195,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,118.7129473
196,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,118.7129473
197,4.833333343,0.354483192,5.601214595,-2.11111112,14.89668824,87.83333351,165.666667,0.348333334,4.833333343,6.026666679,-0.00925,-4.027777794,-0.048055556,2763.958339,118.7129473
198,4.360123211,0.131307456,7.824613462,2.128331296,11.2275418,65.8938672,129.2371883,0.337222066,4.560067204,5.026353958,-0.012384684,3.021126574,0.000500296,2359.534456,53.4750726
199,4.360123211,0.131307456,7.824613462,2.128331296,11.2275418,65.8938672,129.2371883,0.337222066,4.560067204,5.026353958,-0.012384684,3.021126574,0.000500296,2359.534456,53.4750726
200,4.360123211,0.131307456,7.824613462,2.128331296,11.2275418,65.8938672,129.2371883,0.337222066,4.560067204,5.026353958,-0.012384684,3.021126574,0.000500296,2359.534456,53.4750726
201,4.360123211,0.131307456,7.824613462,2.128331296,11.2275418,65.8938672,129.2371883,0.337222066,4.560067204,5.026353958,-0.012384684,3.021126574,0.000500296,2359.534456,53.4750726
202,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
203,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
204,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
205,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
206,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
207,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
208,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
209,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
210,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,52.21487625
211,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,74.00035815
212,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,74.00035815
213,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,74.00035815
214,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,74.00035815
215,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,219.69962325
216,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,219.69962325
217,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,219.69962325
218,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,219.69962325
219,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,161.52092045
220,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,161.52092045
221,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,161.52092045
222,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,161.52092045
223,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,161.52092045
224,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,161.52092045
225,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,161.52092045
226,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,161.52092045
227,4.481132083,0.141342193,8.801570418,-0.222499111,11.3302821,51.65094348,125.9433964,0.346698114,4.481132083,5.290094349,-0.019468672,-9.956835206,0.006674973,2123.254721,58.8125185
228,4.481132083,0.141342193,8.801570418,-0.222499111,11.3302821,51.65094348,125.9433964,0.346698114,4.481132083,5.290094349,-0.019468672,-9.956835206,0.006674973,2123.254721,58.8125185
229,4.481132083,0.141342193,8.801570418,-0.222499111,11.3302821,51.65094348,125.9433964,0.346698114,4.481132083,5.290094349,-0.019468672,-9.956835206,0.006674973,2123.254721,58.8125185
230,4.481132083,0.141342193,8.801570418,-0.222499111,11.3302821,51.65094348,125.9433964,0.346698114,4.481132083,5.290094349,-0.019468672,-9.956835206,0.006674973,2123.254721,58.8125185
231,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121.0,0.3675,4.0,5.725,-0.02125,-8.4375,0.028125,2331.3625,132.8060782
232,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121.0,0.3675,4.0,5.725,-0.02125,-8.4375,0.028125,2331.3625,132.8060782
233,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121.0,0.3675,4.0,5.725,-0.02125,-8.4375,0.028125,2331.3625,132.8060782
234,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121.0,0.3675,4.0,5.725,-0.02125,-8.4375,0.028125,2331.3625,132.8060782
235,6.710526312,0.235885853,13.66738961,-1.877500764,10.57900873,75.39473679,137.7192982,0.238596491,6.710526312,6.896052629,0.007836834,4.180132334,-0.04763004,1817.982455,129.74080505
236,6.710526312,0.235885853,13.66738961,-1.877500764,10.57900873,75.39473679,137.7192982,0.238596491,6.710526312,6.896052629,0.007836834,4.180132334,-0.04763004,1817.982455,129.74080505
237,6.710526312,0.235885853,13.66738961,-1.877500764,10.57900873,75.39473679,137.7192982,0.238596491,6.710526312,6.896052629,0.007836834,4.180132334,-0.04763004,1817.982455,129.74080505
238,6.710526312,0.235885853,13.66738961,-1.877500764,10.57900873,75.39473679,137.7192982,0.238596491,6.710526312,6.896052629,0.007836834,4.180132334,-0.04763004,1817.982455,129.74080505
239,7.216981137,0.161227908,6.912787273,-2.171591315,10.80674404,81.0849057,148.1132076,0.256603774,7.216981137,7.416509439,0.009064391,4.834905657,-0.05509078,1955.18868,113.92926755
240,7.216981137,0.161227908,6.912787273,-2.171591315,10.80674404,81.0849057,148.1132076,0.256603774,7.216981137,7.416509439,0.009064391,4.834905657,-0.05509078,1955.18868,113.92926755
241,7.216981137,0.161227908,6.912787273,-2.171591315,10.80674404,81.0849057,148.1132076,0.256603774,7.216981137,7.416509439,0.009064391,4.834905657,-0.05509078,1955.18868,113.92926755
242,7.216981137,0.161227908,6.912787273,-2.171591315,10.80674404,81.0849057,148.1132076,0.256603774,7.216981137,7.416509439,0.009064391,4.834905657,-0.05509078,1955.18868,113.92926755
243,7.500000003,0.136616464,4.150211908,-2.345251832,10.91700003,84.26470588,153.9215687,0.266666667,7.500000003,7.707352942,0.009789264,5.221549398,-0.059496348,2031.862745,59.3857998
244,7.500000003,0.136616464,4.150211908,-2.345251832,10.91700003,84.26470588,153.9215687,0.266666667,7.500000003,7.707352942,0.009789264,5.221549398,-0.059496348,2031.862745,59.3857998
245,7.500000003,0.136616464,4.150211908,-2.345251832,10.91700003,84.26470588,153.9215687,0.266666667,7.500000003,7.707352942,0.009789264,5.221549398,-0.059496348,2031.862745,59.3857998
246,7.500000003,0.136616464,4.150211908,-2.345251832,10.91700003,84.26470588,153.9215687,0.266666667,7.500000003,7.707352942,0.009789264,5.221549398,-0.059496348,2031.862745,59.3857998
247,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
248,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
249,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
250,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
251,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
252,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
253,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
254,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
255,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
256,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,178.6150615
257,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
258,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
259,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
260,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
261,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
262,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
263,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
264,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
265,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
266,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
267,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
268,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
269,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,230.9972304
270,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,184.0074689
271,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,184.0074689
272,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,184.0074689
273,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,184.0074689
274,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,184.0074689
275,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,184.0074689
276,7.173913032,0.239028164,13.99251913,-2.835538743,11.03272357,75.65217379,149.9999998,0.24347826,7.173913032,6.382608685,-0.00010397,5.860113403,-0.037807183,1865.130432,184.0074689
277,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,228.2773781
278,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,228.2773781
279,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,228.2773781
280,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,228.2773781
281,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,228.2773781
282,4.666666662,0.115758369,4.950136032,2.666666661,9.133862567,60.66666661,124.6666665,0.366666666,4.666666662,5.489999995,-0.006666667,-13.55555553,-0.013333333,2273.149998,228.2773781
283,6.954545453,0.197346028,10.25939227,-2.016528921,10.69373619,78.13636364,142.7272727,0.247272727,6.954545453,7.146818181,0.008417149,4.489669424,-0.051157025,1884.090909,167.77267445
284,6.954545453,0.197346028,10.25939227,-2.016528921,10.69373619,78.13636364,142.7272727,0.247272727,6.954545453,7.146818181,0.008417149,4.489669424,-0.051157025,1884.090909,167.77267445
285,6.954545453,0.197346028,10.25939227,-2.016528921,10.69373619,78.13636364,142.7272727,0.247272727,6.954545453,7.146818181,0.008417149,4.489669424,-0.051157025,1884.090909,167.77267445
286,6.954545453,0.197346028,10.25939227,-2.016528921,10.69373619,78.13636364,142.7272727,0.247272727,6.954545453,7.146818181,0.008417149,4.489669424,-0.051157025,1884.090909,167.77267445
287,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
288,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
289,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
290,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
291,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
292,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
293,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
294,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
295,6.285714292,0.450142186,33.8280116,1.632653064,11.55592642,56.57142863,118.5714287,0.208571429,6.285714292,4.692857148,-0.00255102,5.714285726,-0.022857143,1458.678573,1071.266
296,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
297,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
298,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
299,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
300,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
301,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
302,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
303,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
304,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
305,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
306,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
307,8.65957446,0.103645634,2.858969225,-6.826618378,11.5966336,72.40425524,177.8723402,0.312127659,8.65957446,7.286808503,-0.013105478,4.771389768,-0.001810774,2084.767019,1069.064159
308,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,1032.060302
309,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,1032.060302
310,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,1032.060302
311,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,1032.060302
312,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,1028.172028
